Product Name,Price,URL
"DELL Chromebook 11 P22T Touchscreen -Intel Celeron N2840 2.16GHz, 4GB RAM /16GB EMMC, Chrome OS, Refurbished (6 Months WRTY)",8999,https://www.jumia.co.ke/customer/account/login/?tkWl=DE168CL5A5OSJNAFAMZ-453958464&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
"HP Elitebook Folio 9470 - 14"" - Intel Core I5- 8GB RAM - 500GB HDD - Silver Refurbished, 6 Months WRTY",18400,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL0BKSEBNAFAMZ-129114111&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
"Lenovo Renewed ThinkPad Yoga 11e Touch Screen Intel Celeron 4GB 128GB SSD 11.6""",10200,
"HP 8GB RAM, 500GB Hard Disk Elitebook 8460P/8470P Refurbished Laptop 14'' Inches Screen Display, & Intel Core I5 Laptop,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger +Mouse Pad + Free Wireless Mouse+ Extension",16899,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL58DGGNNAFAMZ-456414270&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
"HP Refurbished EliteBook 840 G1 Core I5 8GB RAM 500GB HDD 14"" Touchscreen Windows 10 Slim Laptop",18900,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL5ISDLLNAFAMZ-455728069&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
Lenovo BRAND NEW IDEAPAD 1 CELERON 4GB 128SSD PRO 14'' INCHES (6MONTHS WRTY),30000,
"HP Refurbished Elitebook 820 Core I5,6th gen 8GB RAM 256GB SSD WINDOWS 11 PRO INSTALLED PLUS COMPLETE CHARGER",21500,
"Lenovo Thinkpad Refurbished laptop Yoga 11e X360 Celeron -Touchscreen- 11.6""- 4GB RAM - SSD 128GB",12000,
"Asus Chromebook C202S, Intel Celeron, Storage 16GB eMMC SSD / 4GB RAM ,HDMI ,Playstore ,WebCam, Chrome OS, Refurb.",8299,
"HP Refurbished EliteBook 840 G4,Intel Core I5 7th Generation 8GB RAM 256GB SSD Storage 14 Inches Silver",22799,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL5ON4XINAFAMZ-463161024&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" Inch 4GB RAM 500GB HDD Win10, 6 Months WRTY",15400,
"Asus Chromebook C203X Laptop , 32GB / 4GB RAM ,Quad-Core Processor, HDMI ,Playstore ,Camera, Chrome OS, Refurb.",8299,
"HP Refurbished EliteBook 820 G1, Intel Core I5, 8GB RAM, 500GB HDD, 12.5"" - BLACK",18999,
"EBXYA 7-in-1 Type-C HDMI Hub/Expansion Dock, USB 3.0 data transfer, SD card slot + TF card slot, HDMI video output, computer stand expansion dock",4020,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA62T7L1NAFAMZ-452661160&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
"HP EliteBook 820 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished, 6 Months WRTY",16900,
Ergonomic Aluminum Laptop Stand With 360 Rotating Base,2650,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA68JJGNNAFAMZ-456409019&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
"Hollyland Lark M2 Wireless Lavalier Microphone For Camera PC Laptop Phones, Mini Lapel Microphone Wireless, 48KHz 24Bit, 1000ft Range, Noise Cancellation, 30H Battery For Video Recording, Streaming",14650,https://www.jumia.co.ke/customer/account/login/?tkWl=HO399MI4JIA5HNAFAMZ-333869948&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
HP Refurbshed Desktop CPU Intel Core I5-2400 4GB RAM 500GB HDD 3.10 GHz Windows 10 Pro Plus Office Installed And Activated,8500,
"HP Refurbished EliteBook RAM 8GB HDD 500GB Core I5 14"" Windows, Office Basic Software Installed",12099,
"HP Refurbished EX-UK ProBook 430 G8 Laptop, 13.3-inch Full HD (1920 x 1080), Intel Core i5 11th Generation, 256GB SSD, 8GB RAM, Windows 11 Pro",38000,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL52VW98NAFAMZ-464366232&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
"Display Port (DP) HD HDMI Male To VGA Female Adapter 1080P Converter Adapter Cable Video HDTV For PC Laptop Pc,Desktop Copper Conductor For Audio Video Applications.",499,
Portable Foldable Aluminium Alloy Desktop Laptop Stand Tablet Stand -(Black),799,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA5YJGHZNAFAMZ-456409147&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
Shield Type Laptops Stand - 1 Pair - Silver/Black,174,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA62E9TBNAFAMZ-457877540&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
Big Adjustable Portable Laptop/computer Workstation,7560,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840FD0VGXPFNAFAMZ-72460486&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
Portable Foldable Aluminium Alloy Desktop Laptop Stand Tablet Stand -(Silver),799,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA66SRFJNAFAMZ-456416216&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D2
HP Refurbished Elitebook 840 G1 8GB RAM 256ssd Storage Intel Core I5 4gen,14798,
